pmid	year	count	title	otherid
3827369	2013	1	Epigenetic Regulation and Functional Characterization of MicroRNA-142 in Mesenchymal Cells	24236112
3827292	2013	1	Sunitinib Indirectly Enhanced Anti-Tumor Cytotoxicity of Cytokine-Induced Killer Cells and CD3<sup>+</sup>CD56<sup>+</sup> Subset through the Co-Culturing Dendritic Cells	24232460
3827277	2013	6	Zinc Finger 280B Regulates sGC&#x3B1;1 and p53 in Prostate Cancer Cells	24236047
3827267	2013	1	Association Analysis Identifies <italic>Melampsora</italic> &#xD7;<italic>columbiana</italic> Poplar Leaf Rust Resistance SNPs	24236018
3827243	2013	1	Targeted Gene Therapy of Xeroderma Pigmentosum Cells Using Meganuclease and TALEN&#x2122;	24236034
3964992	2014	1	DNASU plasmid and PSI:Biology-Materials repositories: resources to accelerate biological research	24225319
3856412	2013	1	Genome Scale Transcriptomics of Baculovirus-Insect Interactions	24226166
3827201	2013	2	A Modified ABCDE Model of Flowering in Orchids Based on Gene Expression Profiling Studies&#xA0;of the Moth Orchid&#xA0;<italic>Phalaenopsis aphrodite</italic>	24265826
3827102	2013	1	Cluster and Fold Stability of <italic>E. coli</italic> ISC-Type Ferredoxin	24265733
3827080	2013	1	Functional Analysis of a Breast Cancer-Associated FGFR2 Single Nucleotide Polymorphism Using Zinc Finger Mediated Genome Editing	24265722
3821175	2013	3	Position of UNC-13 in the active zone regulates synaptic vesicle release probability and release kinetics	24220508
3854019	2013	1	Hedgehog Pathway Blockade Inhibits Melanoma Cell Growth <italic>in Vitro</italic> and <italic>in Vivo</italic>	24287465
3844267	2013	2	Drought Tolerance in Wheat	24319376
3844238	2013	2	PARP Inhibition Attenuates Histopathological Lesion in Ischemia/Reperfusion Renal Mouse Model after Cold Prolonged Ischemia	24319370
3823841	2013	1	The Enhanced Metastatic Potential of Hepatocellular Carcinoma (HCC) Cells with Sorafenib Resistance	24244338
3823621	2013	2	Integrated Expression Profiles of mRNA and miRNA in Polarized Primary Murine Microglia	24244499
3823591	2013	1	Efficient Subtractive Cloning of Genes Activated by Lipopolysaccharide and Interferon &#x3B3; in Primary-Cultured Cortical Cells of Newborn Mice	24244457
3883648	2013	5	Transport and self-organization across different length scales powered by motor proteins and programmed by DNA	24213281
3916708	2013	7	Fine mapping and epistatic interactions of the vernalization gene <italic>VRN</italic>-<italic>D4</italic> in hexaploid wheat	24213553
3830446	2013	1	Mapping the interactome of overexpressed RAF kinase inhibitor protein in a gastric cancer cell line	24209905
4046691	2013	1	Transcriptome profiling of radiata pine branches reveals new insights into reaction wood formation with implications in plant gravitropism	24209714
3925691	2013	1	Tissue specificity in the nuclear envelope supports its functional complexity	24213376
3828230	2013	1	Absence of a Major Role for the Snai1 and Snai3 Genes in Regulating Skeletal Muscle Regeneration in Mice	24270643
3821161	2013	1	TCR-Engineered T Cells Meet New Challenges to Treat Solid Tumors: Choice of Antigen, T Cell Fitness, and Sensitization of Tumor Milieu	24265631
3820957	2013	1	Mechanisms of pathogenesis induced by bovine leukemia virus as a model for human T-cell leukemia virus	24265629
3919609	2014	32	Deep sequencing of large library selections allows computational discovery of diverse sets of zinc fingers that bind common targets	24214968
3909242	2013	1	Semi-supervised method for biomedical event extraction	24565105
3838820	2013	2	A Comprehensive Focus on Global Spectrum of <italic>BRCA1</italic> and <italic>BRCA2</italic> Mutations in Breast Cancer	24312913
3820814	2013	2	Neuron-Specific Feeding RNAi in <italic>C. elegans</italic> and Its Use in a Screen for Essential Genes Required for GABA Neuron Function	24244189
3820735	2013	1	Decoding a Signature-Based Model of Transcription Cofactor Recruitment Dictated by Cardinal Cis-Regulatory Elements in Proximal Promoter Regions	24244184
3820711	2013	2	The Regulation of Trypanosome Gene Expression by RNA-Binding Proteins	24244152
3820695	2013	1	<italic>Arabidopsis</italic> AtRRP44A Is the Functional Homolog of Rrp44/Dis3, an Exosome Component, Is Essential for Viability and Is Required for RNA Processing and Degradation	24244451
3820679	2013	6	Transcriptome Sequencing and Analysis of the Fast Growing Shoots of Moso Bamboo (<italic>Phyllostachys edulis</italic>)	24244391
3820630	2013	2	Rapid Assembly of Customized TALENs into Multiple Delivery Systems	24244669
3820594	2013	41	A New Family of Predicted Kr&#xFC;ppel-Like Factor Genes and Pseudogenes in Placental Mammals	24244731
3820564	2013	3	The Homeodomain Transcription Factor Hoxa2 Interacts with and Promotes the Proteasomal Degradation of the E3 Ubiquitin Protein Ligase RCHY1	24244684
3856857	2013	1	Unlocking Triticeae genomics to sustainably feed the future	24204022
3855638	2013	1	EHMT1 controls brown adipose cell fate and thermogenesis through the PRDM16 complex	24196706
3819351	2013	6	An Over Expression APP Model for Anti-Alzheimer Disease Drug Screening Created by Zinc Finger Nuclease Technology	24223114
3819309	2013	1	Bone Marrow Deficiency of MCPIP1 Results in Severe Multi-Organ Inflammation but Diminishes Atherogenesis in Hyperlipidemic Mice	24223214
3819265	2013	1	A Genetic Polymorphism in <italic>pre-miR-27a</italic> Confers Clinical Outcome of Non-Small Cell Lung Cancer in a Chinese Population	24223174
3819241	2013	4	A 5&#x2032;- Regulatory Region and Two Coding Region Polymorphisms Modulate Promoter Activity and Gene Expression of the Growth Suppressor Gene <italic>ZBED6</italic> in Cattle	24223190
3907060	2013	2	Metabolite and transcriptome analysis during fasting suggest a role for the p53-Ddit4 axis in major metabolic tissues	24191950
3907053	2014	1	Rapid Creation of Forward-Genetics Tools for <italic>C. briggsae</italic> Using TALENs: Lessons for Nonmodel Organisms	24194560
3907033	2013	1	Genetic mapping of high caries experience on human chromosome 13	24192446
3865339	2013	1	Transcriptional Activation of the Cholecystokinin Gene by DJ-1 through Interaction of DJ-1 with RREB1 and the Effect of DJ-1 on the Cholecystokinin Level in Mice	24348900
3834650	2013	3	Sex-Specific Genomic Biomarkers for Individualized Treatment of Life-Threatening Diseases	24302811
3818432	2013	3	Viral IRES Prediction System - a Web Server for Prediction of the IRES Secondary Structure <italic>In Silico</italic>	24223923
3818352	2013	1	Metagenomic Insights into the Carbohydrate-Active Enzymes Carried by the Microorganisms Adhering to Solid Digesta in the Rumen of Cows	24223817
3818253	2013	8	Transcriptome Analysis Reveals Crosstalk of Responsive Genes to Multiple Abiotic Stresses in Cotton (<italic>Gossypium hirsutum</italic> L.)	24224045
3818215	2013	4	Expressed Sequence Tags for Bovine Muscle Satellite Cells, Myotube Formed-Cells and Adipocyte-Like Cells	24224006
3816846	2013	1	Oestrogen receptors in breast cancer: basic mechanisms and clinical implications	24222786
3785961	2013	1	The PAR network: redundancy and robustness in a symmetry-breaking system	24062581
3835336	2013	1	Lack of Significant Association between Plasma/Serum miR-221 Expression and Poor Survival of Carcinoma: A Meta-Analysis	24319365
3817238	2013	18	Protein <italic>N</italic>-Myristoylation Plays a Critical Role in the Endoplasmic Reticulum Morphological Change Induced by Overexpression of Protein Lunapark, an Integral Membrane Protein of the Endoplasmic Reticulum	24223779
3919596	2014	4	Induced DNA demethylation by targeting Ten-Eleven Translocation 2 to the human <italic>ICAM-1</italic> promoter	24194590
3919585	2014	1	SUMOylation regulates the chromatin occupancy and anti-proliferative gene programs of glucocorticoid receptor	24194604
3835779	2013	1	The Research of Acupuncture Effective Biomolecules: Retrospect and Prospect	24302967
5029490	2013	1	Transcription and Maturation of mRNA in Dinoflagellates	27694765
4091434	2013	1	Adipogenic Transcriptome Profiling Using High Throughput Technologies	25031652
4013356	2013	11	Proteomic Analysis of Testicular Ischemia-Reperfusion Injury inRats	24189580
3963735	2013	2	The zebrafish model system in cardiovascular research: A tiny fish with mighty prospects	24688998
3941099	2013	1	Cardioembolic Stroke Diagnosis Using Blood Biomarkers	24527683
3928693	2013	1	T cell ageing: Effects of age on development, survival &amp; function	24434315
3928179	2014	7	Massive analysis of cDNA Ends (MACE) and miRNA expression profiling identifies proatherogenic pathways in chronic kidney disease	24184689
3868499	2014	1	Destabilization of MYC/MYCN by the mitochondrial inhibitors, metaiodobenzylguanidine, metformin and phenformin	24190252
3867718	2013	1	Watching Every Step of the Way: Jun&#xED;n Virus Attenuation Markers in the Vaccine Lineage	24396274
3856030	2013	3	RNA-Binding Proteins Impacting on Internal Initiation of Translation	24189219
3841575	2013	1	Using human induced pluripotent stem cells to treat retinal disease<sup><xref ref-type="fn" rid="d32e446">&#x2606;</xref></sup>	24104210
3840631	2013	1	<italic>De novo</italic> transcriptome analysis using 454 pyrosequencing of the Himalayan Mayapple, <italic>Podophyllum hexandrum</italic>	24182234
3819995	2013	1	A Novel Model of Urinary Tract Differentiation, Tissue Regeneration, and Disease: Reprogramming Human Prostate and Bladder Cells into Induced Pluripotent Stem Cells	23582880
3819663	2013	1	Nonstructural protein P7-2 encoded by <italic>Rice black</italic>-<italic>streaked dwarf virus</italic> interacts with SKP1, a core subunit of SCF ubiquitin ligase	24176102
3815335	2013	1	Non-Invasive Prenatal Testing of Trisomy 18 by an Epigenetic Marker in First Trimester Maternal Plasma	24223769
3815156	2013	2	An Integrated Model of the Transcriptome of HER2-Positive Breast Cancer	24223926
3815127	2013	29	Identification of a Functional Nuclear Localization Signal Mediating Nuclear Import of the Zinc Finger Transcription Factor ZNF24	24224020
3813847	2013	2	Heritable Gene Knockout in <italic>Caenorhabditis elegans</italic> by Direct Injection of Cas9&#x2013;sgRNA Ribonucleoproteins	23979576
4718051	2013	1	Recent transcriptome-wide mapping of UPF1 binding sites reveals evidence for its recruitment to mRNA before translation	26824025
4228425	2013	1	Functional conservation of HIV-1 Gag: implications for rational drug design	24176092
3983652	2013	1	Genome-wide incorporation dynamics reveal distinct categories of turnover for the histone variant H3.3	24176123
3919616	2014	1	Muscleblind-like 1 activates insulin receptor exon 11 inclusion by enhancing U2AF65 binding and splicing of the upstream intron	24185704
3879898	2013	1	The role of chromosomal retention of noncoding RNA in meiosis	24173580
3861495	2014	2	&#x3B4;EF1 upregulates CDK4 transcription via the E2-box element on the CDK4 promoter	24348783
3856021	2013	1	Maternal Embryonic Leucine Zipper Kinase (MELK): A Novel Regulator in Cell Cycle Control, Embryonic Development, and Cancer	24185907
3841266	2013	1	Analysis of SOX2-Expressing Cell Populations Derived from Human Pluripotent Stem Cells	24286033
3833023	2013	4	Wt-1 Expression Linked to Nitric Oxide Availability during Neonatal Obstructive Nephropathy	24288526
3814344	2013	1	Transcriptional Regulation of <italic>Culex pipiens</italic> Mosquitoes by <italic>Wolbachia</italic> Influences Cytoplasmic Incompatibility	24204251
3814308	2013	1	Playing the Field: Sox10 Recruits Different Partners to Drive Central and Peripheral Myelination	24204318
3814293	2013	2	The Transcription Factors Sox10 and Myrf Define an Essential Regulatory Network Module in Differentiating Oligodendrocytes	24204311
4228492	2013	1	Down-regulation of miR-138 promotes colorectal cancer metastasis via directly targeting TWIST2	24171926
3870970	2013	1	Transcriptome analysis of chicken kidney tissues following coronavirus avian infectious bronchitis virus infection	24168272
3830774	2013	1	Identification of Putative Ortholog Gene Blocks Involved in Gestant and Lactating Mammary Gland Development: A Rodent Cross-Species Microarray Transcriptomics Approach	24288657
3813709	2013	3	Novel Genes Associated with Colorectal Cancer Are Revealed by High Resolution Cytogenetic Analysis in a Patient Specific Manner	24204606
3812794	2013	1	Genetics and epigenetics of arrhythmia and heart failure	24198825
3893512	2013	1	<italic>High-level expression of sugar inducible gene2</italic> (<italic>HSI2</italic>) is a negative regulator of drought stress tolerance in <italic>Arabidopsis</italic>	24168327
3870985	2013	5	Loss of WSTF results in spontaneous fluctuations of heterochromatin formation and resolution, combined with substantial changes to gene expression	24168170
3812218	2013	2	Nitric Oxide Synthase-3 Promotes Embryonic Development of Atrioventricular Valves	24204893
3812149	2013	3	Bivariate Genome-Wide Association Analysis of the Growth and Intake Components of Feed Efficiency	24205251
3812121	2013	1	Fine-Mapping an Association of <italic>FSHR</italic> with Preterm Birth in a Finnish Population	24205076
4883734	2013	3	Insights into genomics of salt stress response in rice	24280112
3832776	2013	1	Characterization of cell lines derived from breast cancers and normal mammary tissues for the study of the intrinsic molecular subtypes	24162158
